city,province,country,latitude,longitude,postal_prefix,search_key,region_code,is_capital,is_major_market,population_hint,timezone
Notre Dame Du Portage,Quebec,CA,,,,notredameduportage,QC,false,false,,America/Montreal
Notre-Dame-de-la-Paix,Quebec,CA,,,,notredamedelapaix,QC,false,false,,America/Montreal
Notre-Dame-de-la-Salette,Quebec,CA,,,,notredamedelasalette,QC,false,false,,America/Montreal
Notre-Dame-de-Stanbridge,Quebec,CA,,,,notredamedestanbridge,QC,false,false,,America/Montreal
Notre-Dame-du-Bon-Conseil,Quebec,CA,,,,notredamedubonconseil,QC,false,false,,America/Montreal
Notre-Dame-du-Lac,Quebec,CA,,,,notredamedulac,QC,false,false,,America/Montreal
Notre-Dame-du-Laus,Quebec,CA,,,,notredamedulaus,QC,false,false,,America/Montreal
Notre-Dame-du-Nord,Quebec,CA,,,,notredamedunord,QC,false,false,,America/Montreal
Nouvelle,Quebec,CA,,,,nouvelle,QC,false,false,,America/Montreal
Oak Lake,Manitoba,CA,,,,oaklake,MB,false,false,,America/Winnipeg
Oak Ridges,Ontario,CA,,,,oakridges,ON,false,false,,America/Toronto
Oak River,Manitoba,CA,,,,oakriver,MB,false,false,,America/Winnipeg
Oakville,Manitoba,CA,,,,oakville,MB,false,false,,America/Winnipeg
Oakville,Ontario,CA,,,,oakville,ON,false,false,,America/Toronto
Oakwood,Ontario,CA,,,,oakwood,ON,false,false,,America/Toronto
Oba,Ontario,CA,,,,oba,ON,false,false,,America/Toronto
Ocean Falls,British Columbia,CA,,,,oceanfalls,BC,false,false,,America/Vancouver
Ocean Park,British Columbia,CA,,,,oceanpark,BC,false,false,,America/Vancouver
Ochre River,Manitoba,CA,,,,ochreriver,MB,false,false,,America/Winnipeg
Odessa,Ontario,CA,,,,odessa,ON,false,false,,America/Toronto
Odessa,Saskatchewan,CA,,,,odessa,SK,false,false,,America/Regina
Ogema,Saskatchewan,CA,,,,ogema,SK,false,false,,America/Regina
Ogoki,Ontario,CA,,,,ogoki,ON,false,false,,America/Toronto
Ohsweken,Ontario,CA,,,,ohsweken,ON,false,false,,America/Toronto
Oil Springs,Ontario,CA,,,,oilsprings,ON,false,false,,America/Toronto
Ojibways of Hiawatha First Nat,Ontario,CA,,,,ojibwaysofhiawathafirstnat,ON,false,false,,America/Toronto
Ojibways of Walpole Island Fir,Ontario,CA,,,,ojibwaysofwalpoleislandfir,ON,false,false,,America/Toronto
Oka,Quebec,CA,,,,oka,QC,false,false,,America/Montreal
Okanagan Falls,British Columbia,CA,,,,okanaganfalls,BC,false,false,,America/Vancouver
Okotoks,Alberta,CA,,,,okotoks,AB,false,false,,America/Edmonton
Old Crow,Yukon,CA,,,,oldcrow,YT,false,false,,America/Whitehorse
Old Perlican,Newfoundland,CA,,,,oldperlican,NL,false,false,,America/St_Johns
Olds,Alberta,CA,,,,olds,AB,false,false,,America/Edmonton
Oliver,British Columbia,CA,,,,oliver,BC,false,false,,America/Vancouver
Omemee,Ontario,CA,,,,omemee,ON,false,false,,America/Toronto
Omerville,Quebec,CA,,,,omerville,QC,false,false,,America/Montreal
Onaping Falls,Ontario,CA,,,,onapingfalls,ON,false,false,,America/Toronto
Oneida First Nation,Ontario,CA,,,,oneidafirstnation,ON,false,false,,America/Toronto
Onoway,Alberta,CA,,,,onoway,AB,false,false,,America/Edmonton
Opasatika,Ontario,CA,,,,opasatika,ON,false,false,,America/Toronto
Ophir,Ontario,CA,,,,ophir,ON,false,false,,America/Toronto
Orangeville,Ontario,CA,,,,orangeville,ON,false,false,,America/Toronto
Orford,Quebec,CA,,,,orford,QC,false,false,,America/Montreal
Orillia,Ontario,CA,,,,orillia,ON,false,false,,America/Toronto
Orleans,Ontario,CA,,,,orleans,ON,false,false,,America/Toronto
Ormiston,Saskatchewan,CA,,,,ormiston,SK,false,false,,America/Regina
Ormstown,Quebec,CA,,,,ormstown,QC,false,false,,America/Montreal
Oro,Ontario,CA,,,,oro,ON,false,false,,America/Toronto
Oromocto,New Brunswick,CA,,,,oromocto,NB,false,false,,America/Moncton
Orono,Ontario,CA,,,,orono,ON,false,false,,America/Toronto
Orrville,Ontario,CA,,,,orrville,ON,false,false,,America/Toronto
Osgoode,Ontario,CA,,,,osgoode,ON,false,false,,America/Toronto
Oshawa,Ontario,CA,,,,oshawa,ON,false,true,,America/Toronto
Osler,Saskatchewan,CA,,,,osler,SK,false,false,,America/Regina
Osoyoos,British Columbia,CA,,,,osoyoos,BC,false,false,,America/Vancouver
Ottawa,Ontario,CA,,,,ottawa,ON,true,true,,America/Toronto
Otterburn Park,Quebec,CA,,,,otterburnpark,QC,false,false,,America/Montreal
Otterville,Ontario,CA,,,,otterville,ON,false,false,,America/Toronto
Outlook,Saskatchewan,CA,,,,outlook,SK,false,false,,America/Regina
Outremont,Quebec,CA,,,,outremont,QC,false,false,,America/Montreal
Owen Sound,Ontario,CA,,,,owensound,ON,false,false,,America/Toronto
Oxbow,Saskatchewan,CA,,,,oxbow,SK,false,false,,America/Regina
Oxdrift,Ontario,CA,,,,oxdrift,ON,false,false,,America/Toronto
Oxford,Nova Scotia,CA,,,,oxford,NS,false,false,,America/Halifax
Oxford House,Manitoba,CA,,,,oxfordhouse,MB,false,false,,America/Winnipeg
Oxford Mills,Ontario,CA,,,,oxfordmills,ON,false,false,,America/Toronto
Oyama,British Columbia,CA,,,,oyama,BC,false,false,,America/Vancouver
Oyen,Alberta,CA,,,,oyen,AB,false,false,,America/Edmonton
O`Leary,Prince Edward Island,CA,,,,oleary,PE,false,false,,America/Halifax
Packs Harbour,Newfoundland,CA,,,,packsharbour,NL,false,false,,America/St_Johns
Pacquet,Newfoundland,CA,,,,pacquet,NL,false,false,,America/St_Johns
Paddockwood,Saskatchewan,CA,,,,paddockwood,SK,false,false,,America/Regina
Paisley,Ontario,CA,,,,paisley,ON,false,false,,America/Toronto
Pakenham,Ontario,CA,,,,pakenham,ON,false,false,,America/Toronto
Palgrave,Ontario,CA,,,,palgrave,ON,false,false,,America/Toronto
Palmarolle,Quebec,CA,,,,palmarolle,QC,false,false,,America/Montreal
Palmer Rapids,Ontario,CA,,,,palmerrapids,ON,false,false,,America/Toronto
Palmerston,Ontario,CA,,,,palmerston,ON,false,false,,America/Toronto
Pangman,Saskatchewan,CA,,,,pangman,SK,false,false,,America/Regina
Papineauville,Quebec,CA,,,,papineauville,QC,false,false,,America/Montreal
Paquette Corner,Ontario,CA,,,,paquettecorner,ON,false,false,,America/Toronto
Paquetville,New Brunswick,CA,,,,paquetville,NB,false,false,,America/Moncton
Paradise,Newfoundland,CA,,,,paradise,NL,false,false,,America/St_Johns
Paradise Hill,Saskatchewan,CA,,,,paradisehill,SK,false,false,,America/Regina
Paradise River,Newfoundland,CA,,,,paradiseriver,NL,false,false,,America/St_Johns
Paradise Valley,Alberta,CA,,,,paradisevalley,AB,false,false,,America/Edmonton
Parent,Quebec,CA,,,,parent,QC,false,false,,America/Montreal
Parham,Ontario,CA,,,,parham,ON,false,false,,America/Toronto
Paris,Ontario,CA,,,,paris,ON,false,false,,America/Toronto
Parkhill,Ontario,CA,,,,parkhill,ON,false,false,,America/Toronto
Parksville,British Columbia,CA,,,,parksville,BC,false,false,,America/Vancouver
Parrsboro,Nova Scotia,CA,,,,parrsboro,NS,false,false,,America/Halifax
Parry Sound,Ontario,CA,,,,parrysound,ON,false,false,,America/Toronto
Parson,British Columbia,CA,,,,parson,BC,false,false,,America/Vancouver
Pasadena,Newfoundland,CA,,,,pasadena,NL,false,false,,America/St_Johns
Pass Lake,Ontario,CA,,,,passlake,ON,false,false,,America/Toronto
Patuanak,Saskatchewan,CA,,,,patuanak,SK,false,false,,America/Regina
Paynton,Saskatchewan,CA,,,,paynton,SK,false,false,,America/Regina
Peace River,Alberta,CA,,,,peaceriver,AB,false,false,,America/Edmonton
Peachland,British Columbia,CA,,,,peachland,BC,false,false,,America/Vancouver
Peawanuck,Ontario,CA,,,,peawanuck,ON,false,false,,America/Toronto
Peerless Lake,Alberta,CA,,,,peerlesslake,AB,false,false,,America/Edmonton
Peers,Alberta,CA,,,,peers,AB,false,false,,America/Edmonton
Pefferlaw,Ontario,CA,,,,pefferlaw,ON,false,false,,America/Toronto
Peggy`s Cove,Nova Scotia,CA,,,,peggyscove,NS,false,false,,America/Halifax
Peguis,Manitoba,CA,,,,peguis,MB,false,false,,America/Winnipeg
Pelee Island,Ontario,CA,,,,peleeisland,ON,false,false,,America/Toronto
Pelham,Ontario,CA,,,,pelham,ON,false,false,,America/Toronto
Pelican Narrows,Saskatchewan,CA,,,,pelicannarrows,SK,false,false,,America/Regina
Pelican Rapids,Manitoba,CA,,,,pelicanrapids,MB,false,false,,America/Winnipeg
Pelly,Saskatchewan,CA,,,,pelly,SK,false,false,,America/Regina
Pelly Crossing,Yukon,CA,,,,pellycrossing,YT,false,false,,America/Whitehorse
Pemberton,British Columbia,CA,,,,pemberton,BC,false,false,,America/Vancouver
Pembroke,Ontario,CA,,,,pembroke,ON,false,false,,America/Toronto
Penetanguishene,Ontario,CA,,,,penetanguishene,ON,false,false,,America/Toronto
Penhold,Alberta,CA,,,,penhold,AB,false,false,,America/Edmonton
Pennant,Saskatchewan,CA,,,,pennant,SK,false,false,,America/Regina
Pense,Saskatchewan,CA,,,,pense,SK,false,false,,America/Regina
Penticton,British Columbia,CA,,,,penticton,BC,false,false,,America/Vancouver
Perce,Quebec,CA,,,,perce,QC,false,false,,America/Montreal
Perdue,Saskatchewan,CA,,,,perdue,SK,false,false,,America/Regina
Peribonka,Quebec,CA,,,,peribonka,QC,false,false,,America/Montreal
Perkins,Quebec,CA,,,,perkins,QC,false,false,,America/Montreal
Perrault Falls,Ontario,CA,,,,perraultfalls,ON,false,false,,America/Toronto
Perth,Ontario,CA,,,,perth,ON,false,false,,America/Toronto
Perth-Andover,New Brunswick,CA,,,,perthandover,NB,false,false,,America/Moncton
Petawawa,Ontario,CA,,,,petawawa,ON,false,false,,America/Toronto
Peterborough,Ontario,CA,,,,peterborough,ON,false,false,,America/Toronto
Peterview,Newfoundland,CA,,,,peterview,NL,false,false,,America/St_Johns
Petit Rocher,New Brunswick,CA,,,,petitrocher,NB,false,false,,America/Moncton
Petitcodiac,New Brunswick,CA,,,,petitcodiac,NB,false,false,,America/Moncton
Petite-Riviere-St-Francois,Quebec,CA,,,,petiterivierestfrancois,QC,false,false,,America/Montreal
Petrolia,Ontario,CA,,,,petrolia,ON,false,false,,America/Toronto
Petty Harbour-Maddox Cove,Newfoundland,CA,,,,pettyharbourmaddoxcove,NL,false,false,,America/St_Johns
Philipsburg,Quebec,CA,,,,philipsburg,QC,false,false,,America/Montreal
Piapot,Saskatchewan,CA,,,,piapot,SK,false,false,,America/Regina
Pickering,Ontario,CA,,,,pickering,ON,false,false,,America/Toronto
Pickle Lake,Ontario,CA,,,,picklelake,ON,false,false,,America/Toronto
Picton,Ontario,CA,,,,picton,ON,false,false,,America/Toronto
Pictou,Nova Scotia,CA,,,,pictou,NS,false,false,,America/Halifax
Picture Butte,Alberta,CA,,,,picturebutte,AB,false,false,,America/Edmonton
Pierceland,Saskatchewan,CA,,,,pierceland,SK,false,false,,America/Regina
Pierrefonds,Quebec,CA,,,,pierrefonds,QC,false,false,,America/Montreal
Pierreville,Quebec,CA,,,,pierreville,QC,false,false,,America/Montreal
Pikangikum First Nation,Ontario,CA,,,,pikangikumfirstnation,ON,false,false,,America/Toronto
Pikwitonei,Manitoba,CA,,,,pikwitonei,MB,false,false,,America/Winnipeg
Pilot Butte,Saskatchewan,CA,,,,pilotbutte,SK,false,false,,America/Regina
Pilot Mound,Manitoba,CA,,,,pilotmound,MB,false,false,,America/Winnipeg
Pinawa,Manitoba,CA,,,,pinawa,MB,false,false,,America/Winnipeg
Pincher Creek,Alberta,CA,,,,pinchercreek,AB,false,false,,America/Edmonton
Pincourt,Quebec,CA,,,,pincourt,QC,false,false,,America/Montreal
Pine Dock,Manitoba,CA,,,,pinedock,MB,false,false,,America/Winnipeg
Pine Falls,Manitoba,CA,,,,pinefalls,MB,false,false,,America/Winnipeg
Pine River,Manitoba,CA,,,,pineriver,MB,false,false,,America/Winnipeg
Pineal Lake,Ontario,CA,,,,pineallake,ON,false,false,,America/Toronto
Pinehouse,Saskatchewan,CA,,,,pinehouse,SK,false,false,,America/Regina
Piney,Manitoba,CA,,,,piney,MB,false,false,,America/Winnipeg
Pintendre,Quebec,CA,,,,pintendre,QC,false,false,,America/Montreal
Pitt Meadows,British Columbia,CA,,,,pittmeadows,BC,false,false,,America/Vancouver
Placentia,Newfoundland,CA,,,,placentia,NL,false,false,,America/St_Johns
Plaisance,Quebec,CA,,,,plaisance,QC,false,false,,America/Montreal
Plamondon,Alberta,CA,,,,plamondon,AB,false,false,,America/Edmonton
Plantagenet,Ontario,CA,,,,plantagenet,ON,false,false,,America/Toronto
Plaster Rock,New Brunswick,CA,,,,plasterrock,NB,false,false,,America/Moncton
Plate Cove East,Newfoundland,CA,,,,platecoveeast,NL,false,false,,America/St_Johns
Plato,Saskatchewan,CA,,,,plato,SK,false,false,,America/Regina
Plattsville,Ontario,CA,,,,plattsville,ON,false,false,,America/Toronto
Pleasant Park,Ontario,CA,,,,pleasantpark,ON,false,false,,America/Toronto
Plenty,Saskatchewan,CA,,,,plenty,SK,false,false,,America/Regina
Plessisville,Quebec,CA,,,,plessisville,QC,false,false,,America/Montreal
Plevna,Ontario,CA,,,,plevna,ON,false,false,,America/Toronto
Plum Coulee,Manitoba,CA,,,,plumcoulee,MB,false,false,,America/Winnipeg
Plumas,Manitoba,CA,,,,plumas,MB,false,false,,America/Winnipeg
Pohenegamook,Quebec,CA,,,,pohenegamook,QC,false,false,,America/Montreal
Point Grondine First Nation,Ontario,CA,,,,pointgrondinefirstnation,ON,false,false,,America/Toronto
Point Leamington,Newfoundland,CA,,,,pointleamington,NL,false,false,,America/St_Johns
Point Pelee,Ontario,CA,,,,pointpelee,ON,false,false,,America/Toronto
Pointe au Baril,Ontario,CA,,,,pointeaubaril,ON,false,false,,America/Toronto
Pointe Aux Trembles,Quebec,CA,,,,pointeauxtrembles,QC,false,false,,America/Montreal
Pointe du Bois,Manitoba,CA,,,,pointedubois,MB,false,false,,America/Winnipeg
Pointe-a-la-Croix,Quebec,CA,,,,pointealacroix,QC,false,false,,America/Montreal
Pointe-au-Pere,Quebec,CA,,,,pointeaupere,QC,false,false,,America/Montreal
Pointe-aux-Outardes,Quebec,CA,,,,pointeauxoutardes,QC,false,false,,America/Montreal
Pointe-Calumet,Quebec,CA,,,,pointecalumet,QC,false,false,,America/Montreal
Pointe-Claire,Quebec,CA,,,,pointeclaire,QC,false,false,,America/Montreal
Pointe-des-Cascades,Quebec,CA,,,,pointedescascades,QC,false,false,,America/Montreal
Pointe-des-Monts,Quebec,CA,,,,pointedesmonts,QC,false,false,,America/Montreal
Pointe-Fortune,Quebec,CA,,,,pointefortune,QC,false,false,,America/Montreal
Pointe-Lebel,Quebec,CA,,,,pointelebel,QC,false,false,,America/Montreal
Ponoka,Alberta,CA,,,,ponoka,AB,false,false,,America/Edmonton
Pont-Rouge,Quebec,CA,,,,pontrouge,QC,false,false,,America/Montreal
Pont-Viau,Quebec,CA,,,,pontviau,QC,false,false,,America/Montreal
Ponteix,Saskatchewan,CA,,,,ponteix,SK,false,false,,America/Regina
Pontiac,Quebec,CA,,,,pontiac,QC,false,false,,America/Montreal
Pool`s Cove,Newfoundland,CA,,,,poolscove,NL,false,false,,America/St_Johns
Poplar River,Manitoba,CA,,,,poplarriver,MB,false,false,,America/Winnipeg
Poplarfield,Manitoba,CA,,,,poplarfield,MB,false,false,,America/Winnipeg
Porcupine Plain,Saskatchewan,CA,,,,porcupineplain,SK,false,false,,America/Regina
Port Alberni,British Columbia,CA,,,,portalberni,BC,false,false,,America/Vancouver
Port Alice,British Columbia,CA,,,,portalice,BC,false,false,,America/Vancouver
Port au Choix,Newfoundland,CA,,,,portauchoix,NL,false,false,,America/St_Johns
Port au Port West-Aguathuna-Fe,Newfoundland,CA,,,,portauportwestaguathunafe,NL,false,false,,America/St_Johns
Port Aux Basques,Newfoundland,CA,,,,portauxbasques,NL,false,false,,America/St_Johns
Port Bickerton,Nova Scotia,CA,,,,portbickerton,NS,false,false,,America/Halifax
Port Blandford,Newfoundland,CA,,,,portblandford,NL,false,false,,America/St_Johns
Port Burwell,Ontario,CA,,,,portburwell,ON,false,false,,America/Toronto
Port Carling,Ontario,CA,,,,portcarling,ON,false,false,,America/Toronto
Port Clements,British Columbia,CA,,,,portclements,BC,false,false,,America/Vancouver
Port Colborne,Ontario,CA,,,,portcolborne,ON,false,false,,America/Toronto
Port Coquitlam,British Columbia,CA,,,,portcoquitlam,BC,false,false,,America/Vancouver
Port Credit,Ontario,CA,,,,portcredit,ON,false,false,,America/Toronto
Port Cunnington,Ontario,CA,,,,portcunnington,ON,false,false,,America/Toronto
Port Dover,Ontario,CA,,,,portdover,ON,false,false,,America/Toronto
Port Dufferin,Nova Scotia,CA,,,,portdufferin,NS,false,false,,America/Halifax
Port Edward,British Columbia,CA,,,,portedward,BC,false,false,,America/Vancouver
Port Elgin,New Brunswick,CA,,,,portelgin,NB,false,false,,America/Moncton
Port Elgin,Ontario,CA,,,,portelgin,ON,false,false,,America/Toronto
Port Franks,Ontario,CA,,,,portfranks,ON,false,false,,America/Toronto
Port Greville,Nova Scotia,CA,,,,portgreville,NS,false,false,,America/Halifax
Port Hardy,British Columbia,CA,,,,porthardy,BC,false,false,,America/Vancouver
Port Hawkesbury,Nova Scotia,CA,,,,porthawkesbury,NS,false,false,,America/Halifax
Port Hood,Nova Scotia,CA,,,,porthood,NS,false,false,,America/Halifax
Port Hope,Ontario,CA,,,,porthope,ON,false,false,,America/Toronto
Port Hope Simpson,Newfoundland,CA,,,,porthopesimpson,NL,false,false,,America/St_Johns
Port La Tour,Nova Scotia,CA,,,,portlatour,NS,false,false,,America/Halifax
Port Lambton,Ontario,CA,,,,portlambton,ON,false,false,,America/Toronto
Port Loring,Ontario,CA,,,,portloring,ON,false,false,,America/Toronto
Port Maitland,Nova Scotia,CA,,,,portmaitland,NS,false,false,,America/Halifax
Port McNeill,British Columbia,CA,,,,portmcneill,BC,false,false,,America/Vancouver
Port McNicoll,Ontario,CA,,,,portmcnicoll,ON,false,false,,America/Toronto
Port Mellon,British Columbia,CA,,,,portmellon,BC,false,false,,America/Vancouver
Port Moody,British Columbia,CA,,,,portmoody,BC,false,false,,America/Vancouver
Port Morien,Nova Scotia,CA,,,,portmorien,NS,false,false,,America/Halifax
Port Mouton,Nova Scotia,CA,,,,portmouton,NS,false,false,,America/Halifax
Port Perry,Ontario,CA,,,,portperry,ON,false,false,,America/Toronto
Port Renfrew,British Columbia,CA,,,,portrenfrew,BC,false,false,,America/Vancouver
Port Rexton,Newfoundland,CA,,,,portrexton,NL,false,false,,America/St_Johns
Port Robinson,Ontario,CA,,,,portrobinson,ON,false,false,,America/Toronto
Port Rowan,Ontario,CA,,,,portrowan,ON,false,false,,America/Toronto
Port Saunders,Newfoundland,CA,,,,portsaunders,NL,false,false,,America/St_Johns
Port Stanley,Ontario,CA,,,,portstanley,ON,false,false,,America/Toronto
Port Sydney,Ontario,CA,,,,portsydney,ON,false,false,,America/Toronto
Port Union,Newfoundland,CA,,,,portunion,NL,false,false,,America/St_Johns
Port-Cartier,Quebec,CA,,,,portcartier,QC,false,false,,America/Montreal
Port-Daniel,Quebec,CA,,,,portdaniel,QC,false,false,,America/Montreal
Port-Menier,Quebec,CA,,,,portmenier,QC,false,false,,America/Montreal
Portage la Prairie,Manitoba,CA,,,,portagelaprairie,MB,false,false,,America/Winnipeg
Portage-du-Fort,Quebec,CA,,,,portagedufort,QC,false,false,,America/Montreal
Portland,Ontario,CA,,,,portland,ON,false,false,,America/Toronto
Portneuf,Quebec,CA,,,,portneuf,QC,false,false,,America/Montreal
Portugal Cove-St. Philip`s,Newfoundland,CA,,,,portugalcovestphilips,NL,false,false,,America/St_Johns
Poste-de-la-Baleine,Quebec,CA,,,,postedelabaleine,QC,false,false,,America/Montreal
Postville,Newfoundland,CA,,,,postville,NL,false,false,,America/St_Johns
Pouce Coupe,British Columbia,CA,,,,poucecoupe,BC,false,false,,America/Vancouver
Pouch Cove,Newfoundland,CA,,,,pouchcove,NL,false,false,,America/St_Johns
Powassan,Ontario,CA,,,,powassan,ON,false,false,,America/Toronto
Powell River,British Columbia,CA,,,,powellriver,BC,false,false,,America/Vancouver
Preeceville,Saskatchewan,CA,,,,preeceville,SK,false,false,,America/Regina
Prelate,Saskatchewan,CA,,,,prelate,SK,false,false,,America/Regina
Prescott,Ontario,CA,,,,prescott,ON,false,false,,America/Toronto
Prespatou,British Columbia,CA,,,,prespatou,BC,false,false,,America/Vancouver
Preston,Ontario,CA,,,,preston,ON,false,false,,America/Toronto
Prevost,Quebec,CA,,,,prevost,QC,false,false,,America/Montreal
Price,Quebec,CA,,,,price,QC,false,false,,America/Montreal
Prince Albert,Saskatchewan,CA,,,,princealbert,SK,false,false,,America/Regina
Prince George,British Columbia,CA,,,,princegeorge,BC,false,false,,America/Vancouver
Prince Rupert,British Columbia,CA,,,,princerupert,BC,false,false,,America/Vancouver
Princeton,British Columbia,CA,,,,princeton,BC,false,false,,America/Vancouver
Princeton,Newfoundland,CA,,,,princeton,NL,false,false,,America/St_Johns
Princeton,Ontario,CA,,,,princeton,ON,false,false,,America/Toronto
Princeville,Quebec,CA,,,,princeville,QC,false,false,,America/Montreal
Prophet River,British Columbia,CA,,,,prophetriver,BC,false,false,,America/Vancouver
Provost,Alberta,CA,,,,provost,AB,false,false,,America/Edmonton
Prud`homme,Saskatchewan,CA,,,,prudhomme,SK,false,false,,America/Regina
Pubnico,Nova Scotia,CA,,,,pubnico,NS,false,false,,America/Halifax
Puce,Ontario,CA,,,,puce,ON,false,false,,America/Toronto
Pugwash,Nova Scotia,CA,,,,pugwash,NS,false,false,,America/Halifax
Punnichy,Saskatchewan,CA,,,,punnichy,SK,false,false,,America/Regina
Puvirnituq,Quebec,CA,,,,puvirnituq,QC,false,false,,America/Montreal
